45	8874910.000000	2682.250000	0.002680	0
46	8766299.000000	2686.000000	0.002690	0
47	8816266.000000	2676.000000	0.002656	0
48	8715677.000000	2674.312500	0.002663	0
49	8874738.000000	2649.437500	0.002700	0
50	8889327.000000	2689.375000	0.002696	0
51	8850555.000000	2704.062500	0.002695	0
52	8825700.000000	2675.687500	0.002709	0
53	8751493.000000	2637.250000	0.002695	0
54	8819654.000000	2678.062500	0.002708	0
55	8983808.000000	2662.562500	0.002679	0
56	8882768.000000	2699.500000	0.002611	0
57	8655349.000000	2664.625000	0.002723	0
58	8865058.000000	2688.250000	0.002686	0
59	8728429.000000	2707.312500	0.002694	0
60	8716185.000000	2694.437500	0.002660	0
61	8772831.000000	2670.062500	0.002711	0
62	8857190.000000	2713.312500	0.002685	0
63	8859845.000000	2725.937500	0.002642	0
64	8811313.000000	2684.437500	0.002660	0
65	8848341.000000	2670.750000	0.002697	0
66	8772282.000000	2647.687500	0.002641	0
67	8681667.000000	2655.000000	0.002767	0
68	8965545.000000	2676.625000	0.002698	0
69	8800755.000000	2664.812500	0.002695	0
70	8872832.000000	2627.125000	0.002717	0
71	8875059.000000	2758.375000	0.002673	0
72	8797828.000000	2637.437500	0.002647	0
73	8645844.000000	2676.062500	0.002670	0
74	8818378.000000	2685.625000	0.002723	0
75	8932245.000000	2693.750000	0.002670	0
76	8764109.000000	2705.687500	0.002698	0
77	8706469.000000	2681.687500	0.002700	0
78	8821765.000000	2712.687500	0.002663	0
79	8728523.000000	2630.812500	0.002717	0
80	8729500.000000	2647.562500	0.002697	0
81	8802453.000000	2662.750000	0.002641	0
82	8859507.000000	2644.312500	0.002679	0
83	8847464.000000	2686.000000	0.002674	0
84	8954705.000000	2642.750000	0.002698	0
85	8782459.000000	2679.250000	0.002686	0
86	8784293.000000	2661.875000	0.002693	0
87	8750382.000000	2713.250000	0.002683	0
88	8868198.000000	2683.312500	0.002732	0
89	8823994.000000	2712.437500	0.002717	0
90	8964104.000000	2644.125000	0.002708	0
91	8846799.000000	2635.687500	0.002680	0
92	8853891.000000	2677.812500	0.002653	0
93	9284904.000000	2650.000000	0.002691	0
94	8981998.000000	2662.312500	0.002747	0
95	8789372.000000	2690.812500	0.002674	0
96	8899748.000000	2699.562500	0.002686	0
97	8705887.000000	2689.500000	0.002666	0
98	8780491.000000	2670.687500	0.002728	0
99	8875660.000000	2714.187500	0.002711	0
0	8723286.000000	2600.000000	0.002658	0
1	8780682.000000	2688.812500	0.002711	0
2	8923217.000000	2698.000000	0.002630	0
3	9004296.000000	2780.812500	0.002764	0
4	8949812.000000	2698.875000	0.002775	0
5	8730381.000000	2664.812500	0.002651	0
6	8752849.000000	2658.687500	0.002824	0
7	8749947.000000	2670.437500	0.002665	0
8	8909833.000000	2702.875000	0.002748	0
9	9333321.000000	2639.812500	0.002678	0
10	8639082.000000	2759.750000	0.002647	0
11	8884590.000000	2659.062500	0.002748	0
12	8774128.000000	2656.562500	0.002678	0
13	8823670.000000	2786.062500	0.002644	0
14	8797976.000000	3439.312500	0.002640	0
15	8723338.000000	2707.937500	0.002736	0
16	8871095.000000	2899.000000	0.002760	0
17	8915783.000000	2703.125000	0.002809	0
18	9054134.000000	2662.250000	0.002777	0
19	8820206.000000	2675.250000	0.002680	0
20	9011733.000000	2648.875000	0.002653	0
21	8788158.000000	2664.375000	0.002768	0
22	9226189.000000	2923.687500	0.002680	0
23	8676188.000000	2621.625000	0.002707	0
24	8784642.000000	2679.812500	0.002742	0
25	8747564.000000	2691.812500	0.002656	0
26	8759022.000000	2681.375000	0.002764	0
27	8853193.000000	2646.625000	0.002686	0
28	9007996.000000	2704.312500	0.002626	0
29	8736429.000000	2634.250000	0.002700	0
30	8828694.000000	2671.500000	0.002649	0
31	8997482.000000	2684.437500	0.002697	0
32	8724362.000000	2688.562500	0.002686	0
33	8859804.000000	2659.750000	0.002627	0
34	9189486.000000	2670.437500	0.002689	0
35	8638782.000000	2699.812500	0.002676	0
36	9031114.000000	2667.625000	0.002660	0
37	9593866.000000	2637.875000	0.002659	0
38	8771214.000000	2662.375000	0.002648	0
39	9259330.000000	2692.875000	0.002704	0
40	8759000.000000	2707.562500	0.002663	0
41	8955009.000000	2705.250000	0.002684	0
42	8915529.000000	2784.875000	0.002757	0
43	8714950.000000	2655.250000	0.002651	0
44	8810854.000000	2699.562500	0.002698	0
45	8943802.000000	2698.125000	0.002636	0
46	8981682.000000	2709.000000	0.002672	0
47	8872168.000000	2627.500000	0.003378	0
48	8744573.000000	2655.250000	0.002683	0
49	9026235.000000	2700.125000	0.002633	0
50	8670947.000000	2643.000000	0.002634	0
51	8657324.000000	2669.875000	0.002647	0
52	8787974.000000	2688.437500	0.002676	0
53	9231663.000000	2828.375000	0.002722	0
54	8738727.000000	2709.687500	0.002739	0
55	8887261.000000	2651.437500	0.002709	0
56	8640468.000000	2704.187500	0.002699	0
57	8879870.000000	2710.250000	0.002650	0
58	8906410.000000	2659.875000	0.002676	0
59	9015887.000000	2723.437500	0.002668	0
60	8883508.000000	2674.187500	0.002723	0
61	8806509.000000	2672.937500	0.002747	0
62	8886523.000000	2888.687500	0.002707	0
63	8883298.000000	2661.500000	0.002696	0
64	8952549.000000	2697.875000	0.002717	0
65	8872305.000000	2712.437500	0.002701	0
66	8667243.000000	2684.812500	0.002719	0
67	8743726.000000	2646.562500	0.002662	0
68	8874808.000000	2738.187500	0.002683	0
69	9007499.000000	2652.250000	0.002706	0
70	9479004.000000	2662.312500	0.002707	0
71	8927504.000000	2689.000000	0.002688	0
72	8776805.000000	2670.250000	0.002746	0
73	9115373.000000	2680.687500	0.002688	0
74	9507079.000000	2713.000000	0.002667	0
75	9120860.000000	2800.625000	0.002643	0
76	8913614.000000	2741.625000	0.002770	0
77	9125284.000000	2683.500000	0.002703	0
78	8746436.000000	2641.812500	0.002676	0
79	8941374.000000	2751.875000	0.002691	0
80	8750730.000000	2716.437500	0.002659	0
81	8812124.000000	2632.375000	0.002644	0
82	8995219.000000	2722.062500	0.002698	0
83	8972190.000000	2635.687500	0.002829	0
84	8849860.000000	2633.312500	0.002719	0
85	8757043.000000	2644.062500	0.002793	0
86	9030974.000000	2713.625000	0.002729	0
87	9092444.000000	2700.437500	0.002707	0
88	8770019.000000	2664.312500	0.002653	0
89	8738823.000000	2651.375000	0.002644	0
90	8879606.000000	2674.500000	0.002664	0
91	9050410.000000	2759.687500	0.002712	0
92	8940624.000000	2710.562500	0.002666	0
93	8698763.000000	2653.250000	0.002690	0
94	8736394.000000	2722.437500	0.002709	0
95	8866947.000000	2668.812500	0.002717	0
96	8896243.000000	2759.687500	0.002680	0
97	8778376.000000	2654.750000	0.002726	0
98	8725487.000000	2682.312500	0.002669	0
99	8970493.000000	2724.437500	0.002689	0
